Gmt time,Open,High,Low,Close,Volume
05.05.2023 15:00:00.000,1.10067,1.10267,1.10049,1.10245,23874849609.375
05.05.2023 16:00:00.000,1.10246,1.10365,1.10212,1.10321,14126820312.5
05.05.2023 17:00:00.000,1.10321,1.10346,1.10096,1.10116,14458959960.9375
05.05.2023 18:00:00.000,1.10116,1.10269,1.10106,1.10263,10452679687.5
05.05.2023 19:00:00.000,1.10262,1.10264,1.10166,1.10182,8576349609.375
05.05.2023 20:00:00.000,1.10183,1.10197,1.10154,1.10162,5658799804.6875
07.05.2023 21:00:00.000,1.10209,1.10219,1.10144,1.10209,1367310058.5938
07.05.2023 22:00:00.000,1.10213,1.10228,1.10143,1.10160,4399080078.125
07.05.2023 23:00:00.000,1.10160,1.10217,1.10141,1.10181,5301080078.125
08.05.2023 00:00:00.000,1.10182,1.10252,1.10167,1.10241,8312980468.75
08.05.2023 01:00:00.000,1.10242,1.10321,1.10185,1.10310,8547000000
08.05.2023 02:00:00.000,1.10312,1.10370,1.10282,1.10320,9185320312.5
08.05.2023 03:00:00.000,1.10321,1.10399,1.10313,1.10390,7128879882.8125
08.05.2023 04:00:00.000,1.10390,1.10442,1.10385,1.10435,8122830078.125
08.05.2023 05:00:00.000,1.10435,1.10444,1.10366,1.10389,8143109863.2813
08.05.2023 06:00:00.000,1.10391,1.10505,1.10374,1.10482,10016059570.3125
08.05.2023 07:00:00.000,1.10481,1.10500,1.10383,1.10492,14788240234.375
08.05.2023 08:00:00.000,1.10491,1.10535,1.10358,1.10359,16486830078.125
08.05.2023 09:00:00.000,1.10359,1.10390,1.10227,1.10359,14405230468.75
08.05.2023 10:00:00.000,1.10358,1.10500,1.10352,1.10479,12367110351.5625
08.05.2023 11:00:00.000,1.10480,1.10513,1.10300,1.10350,14357709960.9375
08.05.2023 12:00:00.000,1.10349,1.10411,1.10318,1.10369,14467080078.125
08.05.2023 13:00:00.000,1.10370,1.10442,1.10334,1.10434,21916000000
08.05.2023 14:00:00.000,1.10434,1.10440,1.10130,1.10157,21156039062.5
08.05.2023 15:00:00.000,1.10158,1.10234,1.10115,1.10196,13745709960.9375
08.05.2023 16:00:00.000,1.10197,1.10290,1.10187,1.10270,7925290039.0625
08.05.2023 17:00:00.000,1.10273,1.10292,1.10134,1.10154,6660240234.375
08.05.2023 18:00:00.000,1.10155,1.10156,1.10050,1.10057,11452980468.75
08.05.2023 19:00:00.000,1.10057,1.10076,1.10001,1.10017,7010660156.25
08.05.2023 20:00:00.000,1.10016,1.10045,1.10001,1.10031,2966010009.7656
08.05.2023 21:00:00.000,1.10021,1.10054,1.10021,1.10040,1700300048.8281
08.05.2023 22:00:00.000,1.10040,1.10042,1.10011,1.10012,3536340087.8906
08.05.2023 23:00:00.000,1.10011,1.10022,1.09953,1.09965,3986320068.3594
09.05.2023 00:00:00.000,1.09962,1.09974,1.09850,1.09898,12518809570.3125
09.05.2023 01:00:00.000,1.09898,1.09949,1.09869,1.09874,7520580078.125
09.05.2023 02:00:00.000,1.09875,1.09926,1.09849,1.09905,6381640136.7188
09.05.2023 03:00:00.000,1.09905,1.09940,1.09881,1.09936,5477120117.1875
09.05.2023 04:00:00.000,1.09939,1.09952,1.09883,1.09888,5641149902.3438
09.05.2023 05:00:00.000,1.09888,1.09943,1.09845,1.09942,8889309570.3125
09.05.2023 06:00:00.000,1.09941,1.10007,1.09872,1.09940,14224110351.5625
09.05.2023 07:00:00.000,1.09941,1.10003,1.09727,1.09779,26212480468.75
09.05.2023 08:00:00.000,1.09780,1.09862,1.09741,1.09787,18849050781.25
09.05.2023 09:00:00.000,1.09787,1.09842,1.09776,1.09840,13608480468.75
09.05.2023 10:00:00.000,1.09839,1.09841,1.09775,1.09796,11012290039.0625
09.05.2023 11:00:00.000,1.09797,1.09826,1.09590,1.09635,14009549804.6875
09.05.2023 12:00:00.000,1.09635,1.09671,1.09498,1.09500,23047210937.5
09.05.2023 13:00:00.000,1.09500,1.09634,1.09410,1.09618,24639109375
09.05.2023 14:00:00.000,1.09620,1.09644,1.09532,1.09558,20390919921.875
09.05.2023 15:00:00.000,1.09560,1.09602,1.09509,1.09527,13414299804.6875
09.05.2023 16:00:00.000,1.09527,1.09607,1.09492,1.09552,11423830078.125
09.05.2023 17:00:00.000,1.09552,1.09646,1.09541,1.09636,9204429687.5
09.05.2023 18:00:00.000,1.09637,1.09724,1.09613,1.09664,10301730468.75
09.05.2023 19:00:00.000,1.09666,1.09697,1.09614,1.09627,8730250000
09.05.2023 20:00:00.000,1.09627,1.09639,1.09594,1.09605,3072179931.6406
09.05.2023 21:00:00.000,1.09605,1.09645,1.09468,1.09474,571719970.7031
09.05.2023 22:00:00.000,1.09547,1.09671,1.09545,1.09649,4664149902.3438
09.05.2023 23:00:00.000,1.09649,1.09688,1.09639,1.09645,3174500000
10.05.2023 00:00:00.000,1.09644,1.09719,1.09644,1.09690,6787529785.1563
10.05.2023 01:00:00.000,1.09692,1.09739,1.09682,1.09711,7875680175.7813
10.05.2023 02:00:00.000,1.09711,1.09749,1.09702,1.09742,4914379882.8125
10.05.2023 03:00:00.000,1.09744,1.09772,1.09726,1.09761,3838639892.5781
10.05.2023 04:00:00.000,1.09760,1.09772,1.09718,1.09720,4203390136.7188
10.05.2023 05:00:00.000,1.09720,1.09724,1.09623,1.09665,8821610351.5625
10.05.2023 06:00:00.000,1.09666,1.09752,1.09643,1.09695,14204980468.75
10.05.2023 07:00:00.000,1.09693,1.09824,1.09628,1.09646,19618130859.375
10.05.2023 08:00:00.000,1.09646,1.09647,1.09502,1.09519,22104330078.125
10.05.2023 09:00:00.000,1.09518,1.09592,1.09478,1.09566,13924129882.8125
10.05.2023 10:00:00.000,1.09567,1.09604,1.09514,1.09547,11933030273.4375
10.05.2023 11:00:00.000,1.09548,1.09550,1.09458,1.09490,13282919921.875
10.05.2023 12:00:00.000,1.09489,1.10057,1.09414,1.10007,40713171875
10.05.2023 13:00:00.000,1.10009,1.10063,1.09722,1.09858,38853761718.75
10.05.2023 14:00:00.000,1.09857,1.10068,1.09641,1.09721,38134171875
10.05.2023 15:00:00.000,1.09722,1.09799,1.09651,1.09651,18066640625
10.05.2023 16:00:00.000,1.09652,1.09753,1.09650,1.09703,12500349609.375
10.05.2023 17:00:00.000,1.09702,1.09725,1.09616,1.09674,12220799804.6875
10.05.2023 18:00:00.000,1.09674,1.09824,1.09674,1.09767,10977959960.9375
10.05.2023 19:00:00.000,1.09769,1.09848,1.09758,1.09824,6095359863.2813
10.05.2023 20:00:00.000,1.09823,1.09843,1.09794,1.09816,3063590087.8906
10.05.2023 21:00:00.000,1.09816,1.09818,1.09794,1.09812,3997050048.8281
10.05.2023 22:00:00.000,1.09813,1.09862,1.09813,1.09861,3014939941.4063
10.05.2023 23:00:00.000,1.09861,1.09870,1.09821,1.09824,2853770019.5313
11.05.2023 00:00:00.000,1.09826,1.09930,1.09824,1.09927,7932729980.4688
11.05.2023 01:00:00.000,1.09927,1.09981,1.09840,1.09845,12470950195.3125
11.05.2023 02:00:00.000,1.09846,1.09850,1.09750,1.09806,11255429687.5
11.05.2023 03:00:00.000,1.09805,1.09817,1.09735,1.09744,5956049804.6875
11.05.2023 04:00:00.000,1.09744,1.09761,1.09695,1.09752,4864649902.3438
11.05.2023 05:00:00.000,1.09751,1.09822,1.09742,1.09783,7140509765.625
11.05.2023 06:00:00.000,1.09782,1.09790,1.09290,1.09303,19614080078.125
11.05.2023 07:00:00.000,1.09303,1.09386,1.09241,1.09300,34721648437.5
11.05.2023 08:00:00.000,1.09300,1.09365,1.09180,1.09282,29178480468.75
11.05.2023 09:00:00.000,1.09284,1.09344,1.09237,1.09277,12219450195.3125
11.05.2023 10:00:00.000,1.09276,1.09309,1.09180,1.09223,13948240234.375
11.05.2023 11:00:00.000,1.09223,1.09382,1.09212,1.09315,26657119140.625
11.05.2023 12:00:00.000,1.09315,1.09481,1.09259,1.09327,41988750000
11.05.2023 13:00:00.000,1.09327,1.09331,1.09009,1.09016,42709328125
11.05.2023 14:00:00.000,1.09016,1.09210,1.09000,1.09175,32411310546.875
11.05.2023 15:00:00.000,1.09172,1.09199,1.09093,1.09155,17324599609.375
11.05.2023 16:00:00.000,1.09155,1.09290,1.09154,1.09251,12221629882.8125
11.05.2023 17:00:00.000,1.09251,1.09257,1.09106,1.09127,10422429687.5
11.05.2023 18:00:00.000,1.09127,1.09186,1.09118,1.09185,7989140136.7188
11.05.2023 19:00:00.000,1.09185,1.09215,1.09161,1.09170,5366580078.125
11.05.2023 20:00:00.000,1.09169,1.09177,1.09149,1.09153,2435540039.0625
11.05.2023 21:00:00.000,1.09154,1.09199,1.09150,1.09161,1068329956.0547
11.05.2023 22:00:00.000,1.09153,1.09187,1.09141,1.09163,3249600097.6563
11.05.2023 23:00:00.000,1.09162,1.09173,1.09115,1.09122,3713590087.8906
12.05.2023 00:00:00.000,1.09122,1.09216,1.09122,1.09214,6025950195.3125
12.05.2023 01:00:00.000,1.09214,1.09241,1.09171,1.09241,8779530273.4375
12.05.2023 02:00:00.000,1.09241,1.09252,1.09177,1.09185,7361069824.2188
12.05.2023 03:00:00.000,1.09187,1.09224,1.09149,1.09222,6540080078.125
12.05.2023 04:00:00.000,1.09221,1.09270,1.09216,1.09263,6405080078.125
12.05.2023 05:00:00.000,1.09259,1.09304,1.09217,1.09241,7959120117.1875
12.05.2023 06:00:00.000,1.09240,1.09343,1.09195,1.09288,16850310546.875
12.05.2023 07:00:00.000,1.09288,1.09354,1.09061,1.09076,21005259765.625
12.05.2023 08:00:00.000,1.09076,1.09139,1.09046,1.09135,16962560546.875
12.05.2023 09:00:00.000,1.09135,1.09172,1.08988,1.09107,15089570312.5
12.05.2023 10:00:00.000,1.09108,1.09147,1.09052,1.09053,10607009765.625
12.05.2023 11:00:00.000,1.09052,1.09057,1.08891,1.08919,13017549804.6875
12.05.2023 12:00:00.000,1.08919,1.08951,1.08811,1.08870,19208199218.75
12.05.2023 13:00:00.000,1.08868,1.08943,1.08794,1.08892,22099839843.75
12.05.2023 14:00:00.000,1.08891,1.08973,1.08615,1.08622,35389078125
12.05.2023 15:00:00.000,1.08625,1.08648,1.08542,1.08555,16217889648.4375
12.05.2023 16:00:00.000,1.08553,1.08569,1.08484,1.08516,9740589843.75
12.05.2023 17:00:00.000,1.08516,1.08568,1.08503,1.08545,8980030273.4375
12.05.2023 18:00:00.000,1.08544,1.08545,1.08488,1.08530,10442370117.1875
12.05.2023 19:00:00.000,1.08533,1.08549,1.08506,1.08517,6509660156.25
12.05.2023 20:00:00.000,1.08519,1.08521,1.08476,1.08477,4592600097.6563
14.05.2023 21:00:00.000,1.08610,1.08618,1.08515,1.08540,252410003.6621
14.05.2023 22:00:00.000,1.08540,1.08540,1.08453,1.08500,2857439941.4063
14.05.2023 23:00:00.000,1.08500,1.08532,1.08478,1.08527,4551609863.2813
15.05.2023 00:00:00.000,1.08526,1.08555,1.08480,1.08530,10356990234.375
15.05.2023 01:00:00.000,1.08532,1.08643,1.08524,1.08631,13386259765.625
15.05.2023 02:00:00.000,1.08632,1.08632,1.08552,1.08553,8208469726.5625
15.05.2023 03:00:00.000,1.08552,1.08621,1.08549,1.08599,5824410156.25
15.05.2023 04:00:00.000,1.08598,1.08635,1.08572,1.08629,5337540039.0625
15.05.2023 05:00:00.000,1.08629,1.08692,1.08617,1.08675,9883290039.0625
15.05.2023 06:00:00.000,1.08674,1.08719,1.08601,1.08697,13821580078.125
15.05.2023 07:00:00.000,1.08696,1.08771,1.08645,1.08739,18383210937.5
15.05.2023 08:00:00.000,1.08738,1.08801,1.08660,1.08684,13974820312.5
15.05.2023 09:00:00.000,1.08683,1.08696,1.08554,1.08688,13672049804.6875
15.05.2023 10:00:00.000,1.08688,1.08791,1.08665,1.08778,10563269531.25
15.05.2023 11:00:00.000,1.08779,1.08805,1.08733,1.08775,13658330078.125
15.05.2023 12:00:00.000,1.08775,1.08908,1.08736,1.08789,26084490234.375
15.05.2023 13:00:00.000,1.08788,1.08817,1.08725,1.08793,20755750000
15.05.2023 14:00:00.000,1.08793,1.08816,1.08645,1.08647,22898810546.875
15.05.2023 15:00:00.000,1.08647,1.08752,1.08639,1.08732,13673290039.0625
15.05.2023 16:00:00.000,1.08732,1.08788,1.08676,1.08787,10688900390.625
15.05.2023 17:00:00.000,1.08788,1.08788,1.08746,1.08762,7553859863.2813
15.05.2023 18:00:00.000,1.08762,1.08780,1.08736,1.08743,6805859863.2813
15.05.2023 19:00:00.000,1.08743,1.08769,1.08736,1.08750,6911779785.1563
15.05.2023 20:00:00.000,1.08749,1.08763,1.08727,1.08738,4130990234.375
15.05.2023 21:00:00.000,1.08731,1.08750,1.08730,1.08739,1027050048.8281
15.05.2023 22:00:00.000,1.08738,1.08772,1.08738,1.08761,5141450195.3125
15.05.2023 23:00:00.000,1.08759,1.08759,1.08731,1.08735,3703370117.1875
16.05.2023 00:00:00.000,1.08736,1.08820,1.08735,1.08817,7211359863.2813
16.05.2023 01:00:00.000,1.08818,1.08818,1.08750,1.08774,9290049804.6875
16.05.2023 02:00:00.000,1.08773,1.08835,1.08682,1.08833,11677290039.0625
16.05.2023 03:00:00.000,1.08834,1.08845,1.08798,1.08824,5305979980.4688
16.05.2023 04:00:00.000,1.08823,1.08834,1.08798,1.08828,5090709960.9375
16.05.2023 05:00:00.000,1.08828,1.08829,1.08700,1.08710,9153980468.75
16.05.2023 06:00:00.000,1.08709,1.08770,1.08628,1.08762,21710480468.75
16.05.2023 07:00:00.000,1.08762,1.08945,1.08717,1.08884,24349460937.5
16.05.2023 08:00:00.000,1.08884,1.08978,1.08877,1.08910,17072300781.25
16.05.2023 09:00:00.000,1.08911,1.09046,1.08890,1.08936,19131259765.625
16.05.2023 10:00:00.000,1.08936,1.08970,1.08900,1.08950,11709809570.3125
16.05.2023 11:00:00.000,1.08949,1.08971,1.08850,1.08868,15006730468.75
16.05.2023 12:00:00.000,1.08871,1.08896,1.08680,1.08815,30220880859.375
16.05.2023 13:00:00.000,1.08816,1.08891,1.08735,1.08751,35278800781.25
16.05.2023 14:00:00.000,1.08751,1.08760,1.08597,1.08663,30160500000
16.05.2023 15:00:00.000,1.08662,1.08680,1.08550,1.08645,21669789062.5
16.05.2023 16:00:00.000,1.08648,1.08720,1.08638,1.08667,13727150390.625
16.05.2023 17:00:00.000,1.08669,1.08710,1.08614,1.08671,10532759765.625
16.05.2023 18:00:00.000,1.08670,1.08702,1.08644,1.08676,8096970214.8438
16.05.2023 19:00:00.000,1.08675,1.08697,1.08580,1.08628,8996839843.75
16.05.2023 20:00:00.000,1.08628,1.08646,1.08606,1.08617,4547149902.3438
16.05.2023 21:00:00.000,1.08617,1.08636,1.08602,1.08611,305109985.3516
16.05.2023 22:00:00.000,1.08611,1.08640,1.08608,1.08624,3658669921.875
16.05.2023 23:00:00.000,1.08625,1.08655,1.08606,1.08653,4309979980.4688
17.05.2023 00:00:00.000,1.08653,1.08718,1.08638,1.08703,9374240234.375
17.05.2023 01:00:00.000,1.08703,1.08710,1.08621,1.08698,13479200195.3125
17.05.2023 02:00:00.000,1.08698,1.08736,1.08682,1.08695,10675669921.875
17.05.2023 03:00:00.000,1.08696,1.08712,1.08645,1.08654,7595720214.8438
17.05.2023 04:00:00.000,1.08654,1.08676,1.08630,1.08646,5917080078.125
17.05.2023 05:00:00.000,1.08645,1.08652,1.08524,1.08531,10949769531.25
17.05.2023 06:00:00.000,1.08531,1.08642,1.08501,1.08537,13001440429.6875
17.05.2023 07:00:00.000,1.08537,1.08636,1.08312,1.08317,24808369140.625
17.05.2023 08:00:00.000,1.08317,1.08480,1.08272,1.08290,21237500000
17.05.2023 09:00:00.000,1.08290,1.08324,1.08205,1.08309,19808779296.875
17.05.2023 10:00:00.000,1.08309,1.08326,1.08244,1.08302,13148990234.375
17.05.2023 11:00:00.000,1.08302,1.08416,1.08248,1.08251,15779549804.6875
17.05.2023 12:00:00.000,1.08249,1.08316,1.08137,1.08239,23150009765.625
17.05.2023 13:00:00.000,1.08239,1.08389,1.08147,1.08152,26062019531.25
17.05.2023 14:00:00.000,1.08155,1.08327,1.08102,1.08207,34926550781.25
17.05.2023 15:00:00.000,1.08207,1.08362,1.08176,1.08292,22467240234.375
17.05.2023 16:00:00.000,1.08292,1.08453,1.08289,1.08417,13216070312.5
17.05.2023 17:00:00.000,1.08419,1.08490,1.08416,1.08439,10920610351.5625
17.05.2023 18:00:00.000,1.08439,1.08453,1.08364,1.08374,10442089843.75
17.05.2023 19:00:00.000,1.08375,1.08428,1.08369,1.08397,10532690429.6875
17.05.2023 20:00:00.000,1.08397,1.08400,1.08368,1.08379,2899179931.6406
17.05.2023 21:00:00.000,1.08379,1.08444,1.08377,1.08405,601599975.5859
17.05.2023 22:00:00.000,1.08405,1.08424,1.08383,1.08383,3400360107.4219
17.05.2023 23:00:00.000,1.08384,1.08384,1.08347,1.08378,3375199951.1719
18.05.2023 00:00:00.000,1.08377,1.08433,1.08348,1.08422,7751270019.5313
18.05.2023 01:00:00.000,1.08422,1.08479,1.08378,1.08451,14385230468.75
18.05.2023 02:00:00.000,1.08450,1.08479,1.08437,1.08462,9118629882.8125
18.05.2023 03:00:00.000,1.08462,1.08471,1.08376,1.08398,5896720214.8438
18.05.2023 04:00:00.000,1.08398,1.08404,1.08325,1.08330,6191919921.875
18.05.2023 05:00:00.000,1.08329,1.08358,1.08269,1.08303,11574919921.875
18.05.2023 06:00:00.000,1.08302,1.08345,1.08233,1.08259,14204639648.4375
18.05.2023 07:00:00.000,1.08259,1.08309,1.08091,1.08161,19294820312.5
18.05.2023 08:00:00.000,1.08165,1.08221,1.08121,1.08165,22999859375
18.05.2023 09:00:00.000,1.08164,1.08199,1.08073,1.08182,16394839843.75
18.05.2023 10:00:00.000,1.08181,1.08195,1.08055,1.08150,12266000000
18.05.2023 11:00:00.000,1.08151,1.08178,1.08082,1.08150,11320259765.625
18.05.2023 12:00:00.000,1.08150,1.08178,1.07853,1.07900,30836750000
18.05.2023 13:00:00.000,1.07899,1.07949,1.07750,1.07778,30134400390.625
18.05.2023 14:00:00.000,1.07784,1.07866,1.07669,1.07692,28949820312.5
18.05.2023 15:00:00.000,1.07691,1.07785,1.07631,1.07752,18055619140.625
18.05.2023 16:00:00.000,1.07752,1.07811,1.07625,1.07629,14261129882.8125
18.05.2023 17:00:00.000,1.07630,1.07670,1.07624,1.07666,11409459960.9375
