Gmt time,Open,High,Low,Close,Volume
28.08.2023 00:00:00.000,1.07969,1.08298,1.07961,1.08255,187948640625
29.08.2023 00:00:00.000,1.08255,1.08919,1.07822,1.08691,276132656250
30.08.2023 00:00:00.000,1.08691,1.09454,1.08551,1.09294,306989625000
31.08.2023 00:00:00.000,1.09292,1.09394,1.08347,1.08424,277059000000
01.09.2023 00:00:00.000,1.08422,1.08819,1.07716,1.07717,290722593750
03.09.2023 00:00:00.000,1.07748,1.07815,1.07716,1.07756,5037459960.9375
04.09.2023 00:00:00.000,1.07758,1.08087,1.07731,1.07913,125170523437.5
05.09.2023 00:00:00.000,1.07912,1.07982,1.07062,1.07244,284976093750
06.09.2023 00:00:00.000,1.07246,1.07488,1.07025,1.07238,272315187500
07.09.2023 00:00:00.000,1.07238,1.07317,1.06861,1.06973,220591546875
08.09.2023 00:00:00.000,1.06975,1.07438,1.06941,1.06974,249996453125
10.09.2023 00:00:00.000,1.07147,1.07204,1.07075,1.07162,10922379882.8125
11.09.2023 00:00:00.000,1.07165,1.07593,1.07099,1.07476,222001234375
12.09.2023 00:00:00.000,1.07476,1.07692,1.07055,1.07531,224377734375
13.09.2023 00:00:00.000,1.07530,1.07648,1.07110,1.07327,303261843750
14.09.2023 00:00:00.000,1.07327,1.07521,1.06318,1.06350,319678187500
15.09.2023 00:00:00.000,1.06349,1.06877,1.06332,1.06576,253386890625
17.09.2023 00:00:00.000,1.06588,1.06690,1.06578,1.06679,5661080078.125
18.09.2023 00:00:00.000,1.06680,1.06986,1.06546,1.06919,192605828125
19.09.2023 00:00:00.000,1.06918,1.07180,1.06746,1.06813,193391093750
20.09.2023 00:00:00.000,1.06814,1.07368,1.06478,1.06498,281368562500
21.09.2023 00:00:00.000,1.06498,1.06734,1.06167,1.06603,312974187500
22.09.2023 00:00:00.000,1.06603,1.06716,1.06150,1.06419,262651218750
24.09.2023 00:00:00.000,1.06513,1.06518,1.06424,1.06482,7854379882.8125
25.09.2023 00:00:00.000,1.06482,1.06555,1.05753,1.05912,224163203125
26.09.2023 00:00:00.000,1.05912,1.06090,1.05620,1.05691,237552062500
27.09.2023 00:00:00.000,1.05691,1.05740,1.04880,1.05052,299983875000
28.09.2023 00:00:00.000,1.05053,1.05788,1.04910,1.05621,344744687500
29.09.2023 00:00:00.000,1.05622,1.06169,1.05579,1.05694,313679656250
01.10.2023 00:00:00.000,1.05672,1.05721,1.05578,1.05640,12294280273.4375
02.10.2023 00:00:00.000,1.05641,1.05919,1.04752,1.04798,288263781250
03.10.2023 00:00:00.000,1.04798,1.04933,1.04483,1.04686,318485187500
04.10.2023 00:00:00.000,1.04684,1.05321,1.04514,1.05069,333178312500
05.10.2023 00:00:00.000,1.05068,1.05518,1.05000,1.05462,296469625000
06.10.2023 00:00:00.000,1.05463,1.05999,1.04824,1.05828,379225968750
08.10.2023 00:00:00.000,1.05529,1.05682,1.05494,1.05661,12822009765.625
09.10.2023 00:00:00.000,1.05662,1.05796,1.05194,1.05786,235006234375
10.10.2023 00:00:00.000,1.05788,1.06198,1.05542,1.06042,374356250000
11.10.2023 00:00:00.000,1.06043,1.06346,1.05806,1.06234,326301656250
12.10.2023 00:00:00.000,1.06234,1.06397,1.05257,1.05355,290358843750
13.10.2023 00:00:00.000,1.05358,1.05584,1.04954,1.05073,301277406250
15.10.2023 00:00:00.000,1.05083,1.05253,1.05025,1.05220,12664059570.3125
16.10.2023 00:00:00.000,1.05221,1.05627,1.05156,1.05543,220112375000
17.10.2023 00:00:00.000,1.05543,1.05948,1.05328,1.05727,281288718750
18.10.2023 00:00:00.000,1.05726,1.05941,1.05231,1.05379,288211500000
19.10.2023 00:00:00.000,1.05381,1.06163,1.05282,1.05863,362883156250
20.10.2023 00:00:00.000,1.05862,1.06035,1.05649,1.05927,263167937500
22.10.2023 00:00:00.000,1.05950,1.05968,1.05883,1.05896,8350370117.1875
23.10.2023 00:00:00.000,1.05893,1.06779,1.05714,1.06698,268384312500
24.10.2023 00:00:00.000,1.06699,1.06942,1.05830,1.05949,270309125000
25.10.2023 00:00:00.000,1.05952,1.06067,1.05601,1.05661,247538906250
26.10.2023 00:00:00.000,1.05661,1.05691,1.05221,1.05638,287134781250
27.10.2023 00:00:00.000,1.05637,1.05970,1.05354,1.05605,215605234375
29.10.2023 00:00:00.000,1.05644,1.05749,1.05588,1.05618,7605180175.7813
30.10.2023 00:00:00.000,1.05618,1.06250,1.05471,1.06138,228351218750
31.10.2023 00:00:00.000,1.06139,1.06748,1.05574,1.05780,318746875000
01.11.2023 00:00:00.000,1.05778,1.05867,1.05167,1.05866,374997156250
02.11.2023 00:00:00.000,1.05866,1.06675,1.05837,1.06155,285187156250
03.11.2023 00:00:00.000,1.06158,1.07467,1.06146,1.07295,277715468750
05.11.2023 00:00:00.000,1.07232,1.07334,1.07207,1.07313,3880139892.5781
06.11.2023 00:00:00.000,1.07316,1.07562,1.07149,1.07182,206932187500
07.11.2023 00:00:00.000,1.07184,1.07193,1.06640,1.06956,244627906250
08.11.2023 00:00:00.000,1.06956,1.07160,1.06593,1.07112,228082437500
09.11.2023 00:00:00.000,1.07113,1.07254,1.06601,1.06669,278652375000
10.11.2023 00:00:00.000,1.06671,1.06927,1.06560,1.06848,223192046875
12.11.2023 00:00:00.000,1.06818,1.06906,1.06799,1.06905,5575709960.9375
13.11.2023 00:00:00.000,1.06902,1.07061,1.06650,1.07012,184355687500
14.11.2023 00:00:00.000,1.07013,1.08875,1.06928,1.08777,298120406250
15.11.2023 00:00:00.000,1.08776,1.08858,1.08315,1.08541,276391781250
16.11.2023 00:00:00.000,1.08542,1.08955,1.08300,1.08529,261803156250
17.11.2023 00:00:00.000,1.08530,1.09148,1.08247,1.09138,256575609375
19.11.2023 00:00:00.000,1.09095,1.09110,1.09054,1.09055,6802850097.6563
20.11.2023 00:00:00.000,1.09054,1.09517,1.08974,1.09446,229176875000
21.11.2023 00:00:00.000,1.09447,1.09651,1.09001,1.09169,266621218750
22.11.2023 00:00:00.000,1.09170,1.09229,1.08522,1.08878,290509218750
23.11.2023 00:00:00.000,1.08880,1.09303,1.08870,1.09038,158985843750
24.11.2023 00:00:00.000,1.09037,1.09486,1.08949,1.09341,176773265625
26.11.2023 00:00:00.000,1.09438,1.09474,1.09384,1.09396,4636000000
27.11.2023 00:00:00.000,1.09397,1.09592,1.09251,1.09589,246260593750
28.11.2023 00:00:00.000,1.09589,1.10088,1.09344,1.10039,294814312500
29.11.2023 00:00:00.000,1.10041,1.10171,1.09601,1.09732,317981375000
30.11.2023 00:00:00.000,1.09731,1.09838,1.08794,1.08916,339794750000
01.12.2023 00:00:00.000,1.08917,1.09127,1.08287,1.08788,340589687500
03.12.2023 00:00:00.000,1.08771,1.08948,1.08766,1.08857,14945929687.5
04.12.2023 00:00:00.000,1.08858,1.08865,1.08040,1.08373,306548781250
05.12.2023 00:00:00.000,1.08373,1.08474,1.07781,1.07932,336612968750
06.12.2023 00:00:00.000,1.07933,1.08047,1.07586,1.07661,269724093750
07.12.2023 00:00:00.000,1.07664,1.08175,1.07552,1.07895,351043250000
08.12.2023 00:00:00.000,1.07896,1.08005,1.07236,1.07592,364118031250
10.12.2023 00:00:00.000,1.07592,1.07676,1.07556,1.07651,3853290039.0625
11.12.2023 00:00:00.000,1.07653,1.07789,1.07415,1.07653,234562125000
12.12.2023 00:00:00.000,1.07653,1.08279,1.07612,1.07982,278615875000
13.12.2023 00:00:00.000,1.07983,1.08965,1.07731,1.08825,340496250000
14.12.2023 00:00:00.000,1.08826,1.10092,1.08791,1.09932,482539562500
15.12.2023 00:00:00.000,1.09934,1.10036,1.08885,1.08922,358983125000
17.12.2023 00:00:00.000,1.08973,1.08980,1.08920,1.08948,6411220214.8438
18.12.2023 00:00:00.000,1.08948,1.09311,1.08939,1.09231,246913625000
19.12.2023 00:00:00.000,1.09231,1.09873,1.09148,1.09792,282074812500
20.12.2023 00:00:00.000,1.09793,1.09793,1.09298,1.09432,263444437500
21.12.2023 00:00:00.000,1.09433,1.10125,1.09352,1.10056,349869593750
22.12.2023 00:00:00.000,1.10057,1.10401,1.09938,1.10135,348653406250
24.12.2023 00:00:00.000,1.10108,1.10159,1.10108,1.10149,94500000
25.12.2023 00:00:00.000,1.10149,1.10230,1.09933,1.10186,7792979980.4688
26.12.2023 00:00:00.000,1.10187,1.10450,1.10085,1.10422,182196296875
27.12.2023 00:00:00.000,1.10422,1.11226,1.10286,1.11082,208841187500
28.12.2023 00:00:00.000,1.11081,1.11394,1.10552,1.10677,272568593750
29.12.2023 00:00:00.000,1.10678,1.10842,1.10339,1.10374,293551437500
01.01.2024 00:00:00.000,1.10427,1.10447,1.10356,1.10365,3923959960.9375
02.01.2024 00:00:00.000,1.10366,1.10432,1.09375,1.09416,277225320312.5003
03.01.2024 00:00:00.000,1.09416,1.09654,1.08929,1.09258,327367449218.7501
04.01.2024 00:00:00.000,1.09259,1.09721,1.09160,1.09462,281486649536.133
05.01.2024 00:00:00.000,1.09461,1.09984,1.08767,1.09392,356942452148.4376
07.01.2024 00:00:00.000,1.09386,1.09456,1.09349,1.09415,4674370117.1875
08.01.2024 00:00:00.000,1.09413,1.09788,1.09226,1.09497,252675199218.75012
09.01.2024 00:00:00.000,1.09497,1.09663,1.09103,1.09317,275837010986.3283
10.01.2024 00:00:00.000,1.09316,1.09747,1.09228,1.09740,257606652099.6096
11.01.2024 00:00:00.000,1.09742,1.10000,1.09302,1.09824,419645945800.7815
12.01.2024 00:00:00.000,1.09823,1.09868,1.09359,1.09483,308572606689.4532
14.01.2024 00:00:00.000,1.09480,1.09502,1.09440,1.09451,5573339843.7501
15.01.2024 00:00:00.000,1.09451,1.09675,1.09335,1.09449,200078968872.07062
16.01.2024 00:00:00.000,1.09447,1.09461,1.08620,1.08784,397047020141.6016
17.01.2024 00:00:00.000,1.08786,1.08860,1.08445,1.08860,342285131591.79706
18.01.2024 00:00:00.000,1.08861,1.09067,1.08466,1.08799,365222904174.80475
19.01.2024 00:00:00.000,1.08800,1.08983,1.08656,1.08960,258487703125.0002
21.01.2024 00:00:00.000,1.08906,1.08976,1.08878,1.08920,5146000000
22.01.2024 00:00:00.000,1.08920,1.09094,1.08768,1.08772,233830139892.5784
23.01.2024 00:00:00.000,1.08776,1.09162,1.08215,1.08572,278337182006.83624
24.01.2024 00:00:00.000,1.08573,1.09323,1.08514,1.08810,357244501220.70325
25.01.2024 00:00:00.000,1.08811,1.09018,1.08216,1.08454,364079332763.6721
26.01.2024 00:00:00.000,1.08455,1.08854,1.08128,1.08504,288642459472.6564
28.01.2024 00:00:00.000,1.08468,1.08490,1.08414,1.08422,11513129882.8126
29.01.2024 00:00:00.000,1.08423,1.08500,1.07958,1.08336,221235797363.28152
30.01.2024 00:00:00.000,1.08336,1.08573,1.08119,1.08428,289288939697.2658
31.01.2024 00:00:00.000,1.08429,1.08874,1.07949,1.08039,444658940673.82837
01.02.2024 00:00:00.000,1.08039,1.08761,1.07799,1.08742,420186161132.81274
02.02.2024 00:00:00.000,1.08741,1.08974,1.07804,1.07849,341685482910.15643
04.02.2024 00:00:00.000,1.07854,1.07858,1.07698,1.07796,10488329833.9844
05.02.2024 00:00:00.000,1.07796,1.07861,1.07231,1.07410,269536184692.38303
06.02.2024 00:00:00.000,1.07409,1.07623,1.07225,1.07566,284149047851.5627
07.02.2024 00:00:00.000,1.07569,1.07838,1.07556,1.07754,288848322021.48456
08.02.2024 00:00:00.000,1.07754,1.07889,1.07416,1.07776,255929218261.71893
09.02.2024 00:00:00.000,1.07775,1.07951,1.07621,1.07821,262254082275.3908
11.02.2024 00:00:00.000,1.07767,1.07983,1.07766,1.07979,12133990112.304699
12.02.2024 00:00:00.000,1.07980,1.08055,1.07559,1.07717,197293680908.2033
13.02.2024 00:00:00.000,1.07718,1.07985,1.07005,1.07083,294618097412.10944
14.02.2024 00:00:00.000,1.07083,1.07344,1.06949,1.07319,257117259887.69562
15.02.2024 00:00:00.000,1.07321,1.07847,1.07246,1.07726,300766799682.6174
16.02.2024 00:00:00.000,1.07726,1.07874,1.07319,1.07749,261144067871.094
18.02.2024 00:00:00.000,1.07718,1.07850,1.07718,1.07840,4106929931.6407003
19.02.2024 00:00:00.000,1.07838,1.07894,1.07621,1.07754,127185559875.48839
20.02.2024 00:00:00.000,1.07753,1.08387,1.07615,1.08098,277768639892.5783
21.02.2024 00:00:00.000,1.08100,1.08243,1.07899,1.08202,247378831787.10962
22.02.2024 00:00:00.000,1.08201,1.08882,1.08026,1.08253,232500539306.6408
23.02.2024 00:00:00.000,1.08253,1.08395,1.08117,1.08174,176731019775.3909
25.02.2024 00:00:00.000,1.08318,1.08322,1.08182,1.08190,3850150024.4141
26.02.2024 00:00:00.000,1.08188,1.08597,1.08126,1.08503,158873789672.8521
27.02.2024 00:00:00.000,1.08504,1.08659,1.08330,1.08410,132221690490.72319
28.02.2024 00:00:00.000,1.08411,1.08458,1.07966,1.08383,184660400146.48465
29.02.2024 00:00:00.000,1.08384,1.08558,1.07958,1.08055,257108768310.5471
01.03.2024 00:00:00.000,1.08055,1.08432,1.07981,1.08368,205237498168.94562
03.03.2024 00:00:00.000,1.08359,1.08440,1.08350,1.08416,9784899902.3438
04.03.2024 00:00:00.000,1.08417,1.08667,1.08377,1.08541,149961520996.09418
05.03.2024 00:00:00.000,1.08540,1.08760,1.08403,1.08555,160823339843.75052
06.03.2024 00:00:00.000,1.08554,1.09153,1.08421,1.08995,194114366210.9378
07.03.2024 00:00:00.000,1.08994,1.09513,1.08678,1.09509,201537941589.3558
08.03.2024 00:00:00.000,1.09510,1.09812,1.09183,1.09348,222218988281.2503
10.03.2024 00:00:00.000,1.09411,1.09436,1.09359,1.09426,8995560180.6641
11.03.2024 00:00:00.000,1.09427,1.09480,1.09145,1.09304,177772820190.4298
12.03.2024 00:00:00.000,1.09306,1.09438,1.09023,1.09267,267183187255.85953
13.03.2024 00:00:00.000,1.09268,1.09638,1.09201,1.09530,227112701049.8049
14.03.2024 00:00:00.000,1.09529,1.09547,1.08806,1.08827,250906988159.18
15.03.2024 00:00:00.000,1.08828,1.08996,1.08730,1.08869,182723530517.57843
17.03.2024 00:00:00.000,1.08905,1.08911,1.08817,1.08835,7451510253.9063
18.03.2024 00:00:00.000,1.08836,1.09061,1.08661,1.08732,147342771362.3052
19.03.2024 00:00:00.000,1.08732,1.08765,1.08347,1.08616,186297059936.5236
20.03.2024 00:00:00.000,1.08617,1.09374,1.08364,1.09373,221949909423.8285
21.03.2024 00:00:00.000,1.09373,1.09426,1.08554,1.08618,187206019897.4612
22.03.2024 00:00:00.000,1.08622,1.08679,1.08017,1.08065,182000171386.71902
24.03.2024 00:00:00.000,1.08068,1.08104,1.08046,1.08071,4197019866.9433002
25.03.2024 00:00:00.000,1.08071,1.08424,1.08021,1.08370,140109720336.9144
26.03.2024 00:00:00.000,1.08370,1.08643,1.08242,1.08325,149484770507.8128
27.03.2024 00:00:00.000,1.08326,1.08390,1.08101,1.08123,149759899780.2736
28.03.2024 00:00:00.000,1.08123,1.08265,1.07751,1.07911,196483270751.95383
29.03.2024 00:00:00.000,1.07912,1.08051,1.07678,1.07898,166423830810.54718
31.03.2024 00:00:00.000,1.07882,1.07965,1.07848,1.07930,8405072509.7656
01.04.2024 00:00:00.000,1.07932,1.07987,1.07309,1.07372,128463321655.2737
02.04.2024 00:00:00.000,1.07370,1.07790,1.07246,1.07679,188699130615.23462
03.04.2024 00:00:00.000,1.07678,1.08407,1.07640,1.08380,198946442260.74274
04.04.2024 00:00:00.000,1.08380,1.08765,1.08317,1.08364,204810667724.60968
05.04.2024 00:00:00.000,1.08363,1.08479,1.07913,1.08352,229596030273.4378
07.04.2024 00:00:00.000,1.08347,1.08379,1.08272,1.08297,6612670043.9454
08.04.2024 00:00:00.000,1.08297,1.08634,1.08208,1.08620,173636529052.7347
09.04.2024 00:00:00.000,1.08620,1.08850,1.08477,1.08588,165759510498.0472
10.04.2024 00:00:00.000,1.08587,1.08665,1.07288,1.07410,264906029663.0862
11.04.2024 00:00:00.000,1.07411,1.07564,1.06992,1.07260,235850958679.19937
12.04.2024 00:00:00.000,1.07260,1.07281,1.06226,1.06385,200889186279.29712
14.04.2024 00:00:00.000,1.06352,1.06514,1.06309,1.06460,11819800292.9688
15.04.2024 00:00:00.000,1.06461,1.06651,1.06202,1.06247,229845078491.21112
16.04.2024 00:00:00.000,1.06246,1.06535,1.06010,1.06210,280769698730.46875
17.04.2024 00:00:00.000,1.06210,1.06796,1.06060,1.06689,187931820434.5705
18.04.2024 00:00:00.000,1.06690,1.06900,1.06402,1.06425,177804279052.73474
19.04.2024 00:00:00.000,1.06424,1.06775,1.06104,1.06526,282983218994.14075
21.04.2024 00:00:00.000,1.06495,1.06614,1.06456,1.06575,5360680053.7109
22.04.2024 00:00:00.000,1.06577,1.06706,1.06239,1.06537,132695950073.24269
23.04.2024 00:00:00.000,1.06537,1.07112,1.06385,1.07024,181946029907.22684
24.04.2024 00:00:00.000,1.07025,1.07142,1.06779,1.06999,148341799560.5471
25.04.2024 00:00:00.000,1.07001,1.07402,1.06783,1.07267,185174210876.46555
26.04.2024 00:00:00.000,1.07267,1.07527,1.06738,1.06911,178917021240.23453
28.04.2024 00:00:00.000,1.06898,1.07070,1.06898,1.07069,8217089996.3379
29.04.2024 00:00:00.000,1.07070,1.07337,1.06902,1.07147,231955111755.37122
30.04.2024 00:00:00.000,1.07146,1.07353,1.06635,1.06659,210579210205.07852
01.05.2024 00:00:00.000,1.06660,1.07326,1.06494,1.07170,223286570587.63525
02.05.2024 00:00:00.000,1.07170,1.07308,1.06742,1.07298,208141199771.1643
03.05.2024 00:00:00.000,1.07300,1.08124,1.07243,1.07594,233591530325.29517
05.05.2024 00:00:00.000,1.07600,1.07646,1.07575,1.07583,4344630005.180899
06.05.2024 00:00:00.000,1.07582,1.07907,1.07553,1.07672,124096369870.78143
07.05.2024 00:00:00.000,1.07671,1.07873,1.07473,1.07498,143286139903.30627
08.05.2024 00:00:00.000,1.07498,1.07574,1.07350,1.07468,129172889923.1833
09.05.2024 00:00:00.000,1.07468,1.07858,1.07239,1.07817,150705369853.89963
10.05.2024 00:00:00.000,1.07817,1.07900,1.07603,1.07694,122836679907.20206
12.05.2024 00:00:00.000,1.07721,1.07752,1.07663,1.07702,6523050018.847001
13.05.2024 00:00:00.000,1.07701,1.08068,1.07658,1.07920,112697050132.7517
14.05.2024 00:00:00.000,1.07922,1.08256,1.07669,1.08138,124593019887.92519
15.05.2024 00:00:00.000,1.08137,1.08901,1.08130,1.08883,159634369873.88135
16.05.2024 00:00:00.000,1.08883,1.08949,1.08544,1.08677,139361290093.04996
17.05.2024 00:00:00.000,1.08679,1.08784,1.08356,1.08674,109193779815.24945
