Gmt time,Open,High,Low,Close,Volume
30.07.2023 07:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 08:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 09:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 10:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 11:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 12:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 13:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 14:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 15:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 16:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 17:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 18:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 19:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 20:00:00.000,1.10125,1.10125,1.10125,1.10125,0
30.07.2023 21:00:00.000,1.10206,1.10207,1.10095,1.10184,533.4
30.07.2023 22:00:00.000,1.10171,1.10276,1.10159,1.10270,2909.01
30.07.2023 23:00:00.000,1.10271,1.10282,1.10236,1.10238,4680.4502
31.07.2023 00:00:00.000,1.10239,1.10277,1.10193,1.10223,8867.3701
31.07.2023 01:00:00.000,1.10221,1.10265,1.10140,1.10142,13643.71
31.07.2023 02:00:00.000,1.10141,1.10160,1.10091,1.10153,13726.3301
31.07.2023 03:00:00.000,1.10153,1.10180,1.10118,1.10123,9107.1797
31.07.2023 04:00:00.000,1.10124,1.10124,1.10056,1.10058,8519.9902
31.07.2023 05:00:00.000,1.10057,1.10144,1.10051,1.10144,8915.7002
31.07.2023 06:00:00.000,1.10143,1.10174,1.10067,1.10108,17226.25
31.07.2023 07:00:00.000,1.10109,1.10288,1.10108,1.10196,24520.6699
31.07.2023 08:00:00.000,1.10198,1.10360,1.10113,1.10336,20972.3906
31.07.2023 09:00:00.000,1.10341,1.10374,1.10256,1.10324,16206.1201
31.07.2023 10:00:00.000,1.10324,1.10401,1.10291,1.10365,10737.0498
31.07.2023 11:00:00.000,1.10364,1.10364,1.10231,1.10268,12791.7998
31.07.2023 12:00:00.000,1.10270,1.10385,1.10188,1.10281,16929.0605
31.07.2023 13:00:00.000,1.10280,1.10455,1.10147,1.10375,25545.8105
31.07.2023 14:00:00.000,1.10376,1.10458,1.10222,1.10251,28133.3105
31.07.2023 15:00:00.000,1.10250,1.10296,1.10122,1.10182,18258.5996
31.07.2023 16:00:00.000,1.10183,1.10201,1.10038,1.10070,10439.4902
31.07.2023 17:00:00.000,1.10069,1.10113,1.10041,1.10046,7165.1299
31.07.2023 18:00:00.000,1.10045,1.10079,1.09976,1.09986,7739.4302
31.07.2023 19:00:00.000,1.09986,1.10006,1.09937,1.09953,11462.54
31.07.2023 20:00:00.000,1.09953,1.09976,1.09934,1.09963,4013.96
31.07.2023 21:00:00.000,1.09961,1.09997,1.09931,1.09966,2790.73
31.07.2023 22:00:00.000,1.09966,1.10028,1.09960,1.10009,2295.22
31.07.2023 23:00:00.000,1.10010,1.10013,1.09966,1.09966,2681.03
01.08.2023 00:00:00.000,1.09967,1.10015,1.09882,1.09888,9991.8398
01.08.2023 01:00:00.000,1.09887,1.09908,1.09840,1.09859,9879.4404
01.08.2023 02:00:00.000,1.09858,1.09870,1.09803,1.09850,7945.1499
01.08.2023 03:00:00.000,1.09853,1.09890,1.09839,1.09855,6363.52
01.08.2023 04:00:00.000,1.09854,1.09910,1.09819,1.09900,8439.0303
01.08.2023 05:00:00.000,1.09900,1.09990,1.09865,1.09986,9259.8799
01.08.2023 06:00:00.000,1.09987,1.10002,1.09883,1.09946,15290.5703
01.08.2023 07:00:00.000,1.09945,1.09947,1.09700,1.09796,24534.6895
01.08.2023 08:00:00.000,1.09796,1.09866,1.09709,1.09746,17552.4297
01.08.2023 09:00:00.000,1.09745,1.09767,1.09658,1.09752,13559.2402
01.08.2023 10:00:00.000,1.09752,1.09845,1.09693,1.09820,12038.1504
01.08.2023 11:00:00.000,1.09821,1.09821,1.09737,1.09755,12413.7002
01.08.2023 12:00:00.000,1.09755,1.09770,1.09523,1.09563,20504.8301
01.08.2023 13:00:00.000,1.09565,1.09780,1.09559,1.09727,24716.1699
01.08.2023 14:00:00.000,1.09733,1.09892,1.09609,1.09782,45987.4219
01.08.2023 15:00:00.000,1.09785,1.09848,1.09606,1.09702,17411.1406
01.08.2023 16:00:00.000,1.09703,1.09781,1.09682,1.09719,7027.3999
01.08.2023 17:00:00.000,1.09720,1.09763,1.09626,1.09635,6198.8599
01.08.2023 18:00:00.000,1.09634,1.09744,1.09633,1.09737,5999.7202
01.08.2023 19:00:00.000,1.09736,1.09850,1.09734,1.09826,7175.2798
01.08.2023 20:00:00.000,1.09820,1.09851,1.09805,1.09842,2957.1899
01.08.2023 21:00:00.000,1.09842,1.10192,1.09820,1.10180,10523.6504
01.08.2023 22:00:00.000,1.10180,1.10181,1.09982,1.10092,5689.0298
01.08.2023 23:00:00.000,1.10091,1.10166,1.10045,1.10075,7484.02
02.08.2023 00:00:00.000,1.10078,1.10080,1.09926,1.09961,10541.4102
02.08.2023 01:00:00.000,1.09958,1.10071,1.09912,1.09914,13299.2803
02.08.2023 02:00:00.000,1.09914,1.09920,1.09803,1.09843,12510.7197
02.08.2023 03:00:00.000,1.09842,1.09887,1.09802,1.09868,9131.4502
02.08.2023 04:00:00.000,1.09869,1.09892,1.09814,1.09890,9537.46
02.08.2023 05:00:00.000,1.09891,1.10006,1.09888,1.09942,15219.5898
02.08.2023 06:00:00.000,1.09943,1.09961,1.09813,1.09896,15858.25
02.08.2023 07:00:00.000,1.09897,1.09972,1.09815,1.09899,25675.9492
02.08.2023 08:00:00.000,1.09902,1.09927,1.09759,1.09842,24760.2109
02.08.2023 09:00:00.000,1.09841,1.09851,1.09763,1.09805,14213.5996
02.08.2023 10:00:00.000,1.09804,1.09804,1.09682,1.09788,15155.4004
02.08.2023 11:00:00.000,1.09789,1.09799,1.09726,1.09784,14145.7305
02.08.2023 12:00:00.000,1.09783,1.09871,1.09574,1.09597,38671.0508
02.08.2023 13:00:00.000,1.09597,1.09678,1.09500,1.09501,30595.5195
02.08.2023 14:00:00.000,1.09501,1.09506,1.09178,1.09272,39238.1914
02.08.2023 15:00:00.000,1.09270,1.09441,1.09230,1.09381,20297.9492
02.08.2023 16:00:00.000,1.09382,1.09528,1.09367,1.09505,16418.8594
02.08.2023 17:00:00.000,1.09506,1.09575,1.09460,1.09460,12002.7402
02.08.2023 18:00:00.000,1.09460,1.09495,1.09407,1.09429,11924.5801
02.08.2023 19:00:00.000,1.09428,1.09456,1.09346,1.09396,9353.8398
02.08.2023 20:00:00.000,1.09394,1.09394,1.09354,1.09375,3980.79
02.08.2023 21:00:00.000,1.09370,1.09406,1.09366,1.09383,4331.73
02.08.2023 22:00:00.000,1.09390,1.09446,1.09383,1.09444,2204.24
02.08.2023 23:00:00.000,1.09445,1.09456,1.09426,1.09435,3210.1201
03.08.2023 00:00:00.000,1.09433,1.09437,1.09371,1.09399,8942.6797
03.08.2023 01:00:00.000,1.09398,1.09492,1.09377,1.09439,10797.1504
03.08.2023 02:00:00.000,1.09439,1.09447,1.09344,1.09349,9125.6104
03.08.2023 03:00:00.000,1.09350,1.09352,1.09303,1.09347,9346.2803
03.08.2023 04:00:00.000,1.09347,1.09358,1.09224,1.09233,8069.48
03.08.2023 05:00:00.000,1.09233,1.09407,1.09190,1.09395,12535.0303
03.08.2023 06:00:00.000,1.09393,1.09432,1.09203,1.09217,21190.1992
03.08.2023 07:00:00.000,1.09217,1.09277,1.09138,1.09190,31594.3203
03.08.2023 08:00:00.000,1.09189,1.09247,1.09122,1.09247,22759.0195
03.08.2023 09:00:00.000,1.09247,1.09383,1.09237,1.09317,18566.1504
03.08.2023 10:00:00.000,1.09316,1.09356,1.09216,1.09342,15662.0195
03.08.2023 11:00:00.000,1.09342,1.09487,1.09240,1.09350,28184.7207
03.08.2023 12:00:00.000,1.09349,1.09561,1.09218,1.09379,40511.5313
03.08.2023 13:00:00.000,1.09379,1.09401,1.09155,1.09185,36727.0781
03.08.2023 14:00:00.000,1.09184,1.09478,1.09160,1.09318,48020.5391
03.08.2023 15:00:00.000,1.09320,1.09545,1.09298,1.09466,23272.1309
03.08.2023 16:00:00.000,1.09465,1.09628,1.09446,1.09551,11848.3096
03.08.2023 17:00:00.000,1.09551,1.09569,1.09433,1.09470,9323.1299
03.08.2023 18:00:00.000,1.09468,1.09522,1.09423,1.09431,8463
03.08.2023 19:00:00.000,1.09434,1.09444,1.09383,1.09440,7778.6499
03.08.2023 20:00:00.000,1.09437,1.09501,1.09436,1.09490,3697.6299
03.08.2023 21:00:00.000,1.09489,1.09489,1.09456,1.09483,3494.4199
03.08.2023 22:00:00.000,1.09487,1.09522,1.09470,1.09516,3852.72
03.08.2023 23:00:00.000,1.09517,1.09533,1.09504,1.09510,3761.8701
04.08.2023 00:00:00.000,1.09509,1.09555,1.09464,1.09553,7497.75
04.08.2023 01:00:00.000,1.09553,1.09615,1.09539,1.09565,11634.6699
04.08.2023 02:00:00.000,1.09566,1.09611,1.09524,1.09557,12247.2402
04.08.2023 03:00:00.000,1.09556,1.09602,1.09536,1.09542,7836.1299
04.08.2023 04:00:00.000,1.09543,1.09554,1.09493,1.09501,8343.9697
04.08.2023 05:00:00.000,1.09502,1.09582,1.09478,1.09521,12427.8301
04.08.2023 06:00:00.000,1.09521,1.09583,1.09461,1.09481,12685.5703
04.08.2023 07:00:00.000,1.09480,1.09543,1.09441,1.09473,18984.1797
04.08.2023 08:00:00.000,1.09474,1.09527,1.09378,1.09401,15454.8799
04.08.2023 09:00:00.000,1.09400,1.09459,1.09351,1.09446,10947.4199
04.08.2023 10:00:00.000,1.09447,1.09488,1.09391,1.09442,11374.4902
04.08.2023 11:00:00.000,1.09443,1.09456,1.09377,1.09378,14525.4102
04.08.2023 12:00:00.000,1.09378,1.09977,1.09349,1.09889,50478.6484
04.08.2023 13:00:00.000,1.09886,1.10299,1.09863,1.10122,48827.9492
04.08.2023 14:00:00.000,1.10121,1.10283,1.10023,1.10233,33525.1992
04.08.2023 15:00:00.000,1.10232,1.10419,1.10182,1.10348,22784.8398
04.08.2023 16:00:00.000,1.10347,1.10393,1.10286,1.10338,11289.0801
04.08.2023 17:00:00.000,1.10339,1.10389,1.10278,1.10284,9371.3604
04.08.2023 18:00:00.000,1.10283,1.10283,1.10085,1.10091,14940.1904
04.08.2023 19:00:00.000,1.10092,1.10108,1.10037,1.10076,7293.9102
04.08.2023 20:00:00.000,1.10070,1.10115,1.10029,1.10029,6723.8198
04.08.2023 21:00:00.000,1.10029,1.10029,1.10029,1.10029,0
04.08.2023 22:00:00.000,1.10029,1.10029,1.10029,1.10029,0
04.08.2023 23:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 00:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 01:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 02:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 03:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 04:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 05:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 06:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 07:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 08:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 09:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 10:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 11:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 12:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 13:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 14:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 15:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 16:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 17:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 18:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 19:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 20:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 21:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 22:00:00.000,1.10029,1.10029,1.10029,1.10029,0
05.08.2023 23:00:00.000,1.10029,1.10029,1.10029,1.10029,0
